timestamp_utc,cycle_id,station_id,station_name,aq_id,lat,lon,speed_kmh,free_flow_speed_kmh,current_travel_time_s,free_flow_travel_time_s,density_cars_per_km,cars_per_hour,congestion_percent,co2_kg_per_hour,pm25_ugm3,pm10_ugm3,no2_ugm3,o3_ugm3,co_ugm3,so2_ugm3,nh3_ugm3,air_index,waqi_aqi,temperature_c,feels_like_c,humidity_percent,pressure_hpa,wind_speed_ms,wind_deg,clouds_percent,visibility_m,weather_desc,population_exposure_index,dist_to_chp_km,heating_season,downwind_of_chp,traffic_source,air_source,weather_source
2026-08-15T10:40:57+00:00,20260815T104057Z,almaty_ref,Almaty (reference),8876,43.25285,76.93118,27,35,1788,1380,45.71,1234.3,22.9,148.1,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.21,32.78,15,1009,4,330,27,10000,scattered clouds,7.46,11.15,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,school169,169 School,2812691,43.29713,76.8611,28,43,1260,821,69.77,1953.5,34.9,234.4,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.63,33.2,15,1008,4,330,20,10000,few clouds,8.11,4.64,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,school190,School 190,2812753,43.15476,76.8992,38,38,994,994,0.0,0.0,0.0,0.0,4.12,8.43,0.8,103.9,69.83,0.28,1.38,12.66,2,32.58,30.67,22,1012,3.6,347,47,10000,scattered clouds,5.36,17.07,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,ryskulova81,Ryskulova 81,2812749,43.27865,76.90347,55,55,477,477,0.0,0.0,0.0,0.0,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.57,33.14,15,1008,4,330,23,10000,few clouds,6.2,8.16,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,ritzpalace,Ritz Palace,2812716,43.22833,76.96028,26,32,1493,1213,37.5,975.0,18.8,117.0,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,34.32,31.91,15,1010,4,330,31,10000,scattered clouds,7.23,14.47,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,mamyr3,Mamyr-3,2812717,43.21431,76.8555,51,67,1352,1029,47.76,2435.8,23.9,292.3,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,34.64,32.29,16,1009,4.34,349,31,10000,scattered clouds,7.51,9.55,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,nicolas,Nicolas,2812769,43.19365,76.90963,51,67,1352,1029,47.76,2435.8,23.9,292.3,4.12,8.43,0.8,103.9,69.83,0.28,1.38,12.66,2,33.93,31.73,18,1010,3.89,346,36,10000,scattered clouds,6.67,13.85,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,kbtu,KBTU,2812687,43.25348,76.94537,34,40,1627,1383,30.0,1020.0,15.0,122.4,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.1,32.67,15,1009,4,330,26,10000,scattered clouds,7.02,12.19,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,respublika4,Respublika 4,2812784,43.2368,76.94481,30,37,2122,1720,37.84,1135.1,18.9,136.2,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,34.67,32.25,15,1010,4,330,31,10000,scattered clouds,7.24,12.92,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,gimnaz152,Gimnaziya 152,2819078,43.30173,76.87217,28,43,1260,821,69.77,1953.5,34.9,234.4,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.65,33.22,15,1008,4,330,20,10000,few clouds,8.11,5.61,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,asiafood,AsiaFood,2812809,43.24283,76.82872,41,41,24,24,0.0,0.0,0.0,0.0,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.34,32.91,15,1008,4.66,349,27,10000,scattered clouds,6.2,5.78,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,qapparov,Qapparov St.,3243331,43.21065,76.9465,51,67,1352,1029,47.76,2435.8,23.9,292.3,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,34.19,31.79,15,1011,4,330,36,10000,scattered clouds,7.51,14.63,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,kokkainar,Kokkainar Micro,2812651,43.29076,76.84123,40,46,1982,1723,26.09,1043.5,13.0,125.2,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.62,33.19,15,1008,4,330,20,10000,few clouds,6.91,2.99,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,alatau,Alatau (foothill),2812620,43.17658,76.89771,38,38,994,994,0.0,0.0,0.0,0.0,4.12,8.43,0.8,103.9,69.83,0.28,1.38,12.66,2,33.44,31.38,20,1011,3.8,348,41,10000,scattered clouds,5.36,14.88,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,school175,School 175,2812756,43.19957,76.85428,37,37,1020,1020,0.0,0.0,0.0,0.0,4.12,8.43,0.8,103.9,69.83,0.28,1.38,12.66,2,34.35,32.15,18,1010,4.08,348,36,10000,scattered clouds,5.36,11.02,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,school77,School 77,2812751,43.21846,76.94964,51,67,1352,1029,47.76,2435.8,23.9,292.3,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,34.15,31.75,15,1010,4,330,31,10000,scattered clouds,7.51,14.32,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,school137,School 137,2812563,43.31676,76.91084,16,25,644,412,72.0,1152.0,36.0,138.2,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.77,33.35,15,1008,4,330,16,10000,few clouds,8.17,9.07,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,school192,School 192,2812775,43.17203,76.85234,38,38,994,994,0.0,0.0,0.0,0.0,4.12,8.43,0.8,103.9,69.83,0.28,1.38,12.66,2,33.38,31.32,20,1011,3.84,348,41,10000,scattered clouds,5.36,13.87,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,ippodrom,Ippodrom,3124030,43.30778,76.92324,34,39,1627,1418,25.64,871.8,12.8,104.6,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.77,33.35,15,1008,4,330,19,10000,few clouds,6.9,9.8,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,ekopost,EkoPost,2812576,43.24966,76.8056,46,46,259,259,0.0,0.0,0.0,0.0,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.42,32.99,15,1008,4.73,350,27,10000,scattered clouds,6.2,4.67,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,kotelnikova,Kotelnikova St.,2812792,43.3104,76.94217,32,36,2243,1994,22.22,711.1,11.1,85.3,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.77,33.35,15,1008,4,330,16,10000,few clouds,6.81,11.36,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,hospital7,Hospital-7,2812726,43.23396,76.80013,53,53,44,44,0.0,0.0,0.0,0.0,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.33,32.99,16,1009,4.46,350,31,10000,scattered clouds,6.2,6.43,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T10:40:57+00:00,20260815T104057Z,school187,School 187,2812690,43.18579,76.82848,34,40,714,607,30.0,1020.0,15.0,122.4,4.12,8.43,0.8,103.9,69.83,0.28,1.38,12.66,2,34.39,32.38,20,1010,3.88,349,41,10000,scattered clouds,6.18,11.94,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,chp,CHP (TETs-2 area),2812561,43.29161,76.80437,29,34,1045,891,29.41,852.9,14.7,102.4,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.44,33.01,15,1009,5.32,350,21,10000,few clouds,7.01,0.0,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,shamiyevast,Shamiyeva St.,2812649,43.28323,76.92753,44,55,960,768,40.0,1760.0,20.0,211.2,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.58,33.07,14,1010,2,30,23,10000,few clouds,7.3,10.02,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,almaty_ref,Almaty (reference),8876,43.25285,76.93118,26,34,1857,1420,47.06,1223.5,23.5,146.8,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.21,32.71,14,1010,2,30,27,10000,scattered clouds,7.49,11.15,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,school169,169 School,2812691,43.29713,76.8611,34,44,1038,802,45.45,1545.5,22.7,185.5,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.63,33.12,14,1009,2,30,20,10000,few clouds,7.44,4.64,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,school190,School 190,2812753,43.15476,76.8992,38,38,994,994,0.0,0.0,0.0,0.0,4.12,8.43,0.8,103.9,69.83,0.28,1.38,12.66,2,32.58,30.59,21,1011,3.6,347,47,10000,scattered clouds,5.36,17.07,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,ryskulova81,Ryskulova 81,2812749,43.27865,76.90347,55,55,477,477,0.0,0.0,0.0,0.0,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.57,33.06,14,1009,2,30,23,10000,few clouds,6.2,8.16,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,ritzpalace,Ritz Palace,2812716,43.22833,76.96028,26,32,1493,1213,37.5,975.0,18.8,117.0,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,34.32,31.86,14,1010,2,30,31,10000,scattered clouds,7.23,14.47,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,mamyr3,Mamyr-3,2812717,43.21431,76.8555,50,67,1379,1029,50.75,2537.3,25.4,304.5,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,34.64,32.37,17,1010,4.34,349,31,10000,scattered clouds,7.59,9.55,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,nicolas,Nicolas,2812769,43.19365,76.90963,50,67,1379,1029,50.75,2537.3,25.4,304.5,4.12,8.43,0.8,103.9,69.83,0.28,1.38,12.66,2,33.93,31.73,18,1010,3.89,346,36,10000,scattered clouds,6.75,13.85,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,kbtu,KBTU,2812687,43.25348,76.94537,39,39,1418,1418,0.0,0.0,0.0,0.0,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.1,32.6,14,1010,2,30,26,10000,scattered clouds,6.2,12.19,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,respublika4,Respublika 4,2812784,43.2368,76.94481,29,37,2195,1720,43.24,1254.1,21.6,150.5,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,34.67,32.19,14,1010,2,30,31,10000,scattered clouds,7.38,12.92,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,gimnaz152,Gimnaziya 152,2819078,43.30173,76.87217,34,43,1038,821,41.86,1423.3,20.9,170.8,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.65,33.14,14,1009,2,30,20,10000,few clouds,7.35,5.61,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,asiafood,AsiaFood,2812809,43.24283,76.82872,41,41,24,24,0.0,0.0,0.0,0.0,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.34,33,16,1009,4.66,349,27,10000,scattered clouds,6.2,5.78,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,qapparov,Qapparov St.,3243331,43.21065,76.9465,50,66,1379,1044,48.48,2424.2,24.2,290.9,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,34.19,31.74,14,1011,2,30,36,10000,scattered clouds,7.53,14.63,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,kokkainar,Kokkainar Micro,2812651,43.29076,76.84123,40,46,1982,1723,26.09,1043.5,13.0,125.2,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.62,33.11,14,1009,2,30,20,10000,few clouds,6.91,2.99,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,alatau,Alatau (foothill),2812620,43.17658,76.89771,38,38,994,994,0.0,0.0,0.0,0.0,4.12,8.43,0.8,103.9,69.83,0.28,1.38,12.66,2,33.44,31.38,20,1011,3.8,348,41,10000,scattered clouds,5.36,14.88,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,school175,School 175,2812756,43.19957,76.85428,31,37,1218,1020,32.43,1005.4,16.2,120.6,4.12,8.43,0.8,103.9,69.83,0.28,1.38,12.66,2,34.35,32.15,18,1010,4.08,348,36,10000,scattered clouds,6.25,11.02,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,school77,School 77,2812751,43.21846,76.94964,50,66,1379,1044,48.48,2424.2,24.2,290.9,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,34.15,31.7,14,1010,2,30,31,10000,scattered clouds,7.53,14.32,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,school137,School 137,2812563,43.31676,76.91084,17,24,606,429,58.33,991.7,29.2,119.0,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.77,33.26,14,1009,2,30,16,10000,few clouds,7.8,9.07,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,school192,School 192,2812775,43.17203,76.85234,38,38,994,994,0.0,0.0,0.0,0.0,4.12,8.43,0.8,103.9,69.83,0.28,1.38,12.66,2,33.38,31.32,20,1011,3.84,348,41,10000,scattered clouds,5.36,13.87,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,ippodrom,Ippodrom,3124030,43.30778,76.92324,39,39,1418,1418,0.0,0.0,0.0,0.0,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.77,33.26,14,1009,2,30,19,10000,few clouds,6.2,9.8,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,ekopost,EkoPost,2812576,43.24966,76.8056,46,46,259,259,0.0,0.0,0.0,0.0,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.42,33.17,17,1009,4.73,350,27,10000,scattered clouds,6.2,4.67,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,kotelnikova,Kotelnikova St.,2812792,43.3104,76.94217,32,36,2243,1994,22.22,711.1,11.1,85.3,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.77,33.26,14,1009,2,30,16,10000,few clouds,6.81,11.36,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,hospital7,Hospital-7,2812726,43.23396,76.80013,53,53,44,44,0.0,0.0,0.0,0.0,4.64,10.64,0.85,107.29,76.09,0.33,1.7,13.63,2,35.33,33.18,18,1010,4.46,350,31,10000,scattered clouds,6.2,6.43,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:15:59+00:00,20260815T111559Z,school187,School 187,2812690,43.18579,76.82848,33,41,736,592,39.02,1287.8,19.5,154.5,4.12,8.43,0.8,103.9,69.83,0.28,1.38,12.66,2,34.39,32.38,20,1011,3.88,349,41,10000,scattered clouds,6.43,11.94,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,chp,CHP (TETs-2 area),2812561,43.29161,76.80437,35,35,866,866,0.0,0.0,0.0,0.0,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.44,32.87,13,1008,5.5,352,33,10000,scattered clouds,6.34,0.0,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,shamiyevast,Shamiyeva St.,2812649,43.28323,76.92753,43,54,982,782,40.74,1751.9,20.4,210.2,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.58,33.07,14,1009,2,30,30,10000,scattered clouds,7.46,10.02,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,almaty_ref,Almaty (reference),8876,43.25285,76.93118,25,34,1932,1420,52.94,1323.5,26.5,158.8,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.21,32.71,14,1009,2,30,34,10000,scattered clouds,7.8,11.15,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,school169,169 School,2812691,43.29713,76.8611,34,43,1038,821,41.86,1423.3,20.9,170.8,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.63,33.12,14,1008,2,30,30,10000,scattered clouds,7.49,4.64,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,school190,School 190,2812753,43.15476,76.8992,38,38,994,994,0.0,0.0,0.0,0.0,4.25,8.28,1.28,106.93,72.18,0.36,1.87,13.07,2,32.58,30.75,23,1012,3.98,350,53,10000,broken clouds,5.52,17.07,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,ryskulova81,Ryskulova 81,2812749,43.27865,76.90347,55,55,477,477,0.0,0.0,0.0,0.0,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.57,33.06,14,1008,2,30,32,10000,scattered clouds,6.34,8.16,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,ritzpalace,Ritz Palace,2812716,43.22833,76.96028,25,31,1552,1252,38.71,967.7,19.4,116.1,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,34.32,31.86,14,1010,2,30,37,10000,scattered clouds,7.41,14.47,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,mamyr3,Mamyr-3,2812717,43.21431,76.8555,51,66,1352,1044,45.45,2318.2,22.7,278.2,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,34.64,32.37,17,1009,4.67,351,41,10000,scattered clouds,7.59,9.55,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,nicolas,Nicolas,2812769,43.19365,76.90963,51,66,1352,1044,45.45,2318.2,22.7,278.2,4.25,8.28,1.28,106.93,72.18,0.36,1.87,13.07,2,33.93,31.8,19,1011,4.57,350,42,10000,scattered clouds,6.77,13.85,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,kbtu,KBTU,2812687,43.25348,76.94537,34,40,1627,1383,30.0,1020.0,15.0,122.4,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.1,32.6,14,1009,2,30,33,10000,scattered clouds,7.17,12.19,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,respublika4,Respublika 4,2812784,43.2368,76.94481,31,37,2054,1720,32.43,1005.4,16.2,120.6,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,34.67,32.19,14,1010,2,30,37,10000,scattered clouds,7.23,12.92,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,gimnaz152,Gimnaziya 152,2819078,43.30173,76.87217,35,44,1008,802,40.91,1431.8,20.5,171.8,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.65,33.14,14,1008,2,30,30,10000,scattered clouds,7.47,5.61,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,asiafood,AsiaFood,2812809,43.24283,76.82872,41,41,24,24,0.0,0.0,0.0,0.0,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.34,32.91,15,1009,4.89,351,38,10000,scattered clouds,6.34,5.78,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,qapparov,Qapparov St.,3243331,43.21065,76.9465,51,66,1352,1044,45.45,2318.2,22.7,278.2,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,34.19,31.74,14,1011,2,30,42,10000,scattered clouds,7.59,14.63,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,kokkainar,Kokkainar Micro,2812651,43.29076,76.84123,39,45,2033,1762,26.67,1040.0,13.3,124.8,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.62,33.11,14,1008,2,30,30,10000,scattered clouds,7.07,2.99,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,alatau,Alatau (foothill),2812620,43.17658,76.89771,38,38,994,994,0.0,0.0,0.0,0.0,4.25,8.28,1.28,106.93,72.18,0.36,1.87,13.07,2,33.44,31.46,21,1011,4.21,350,48,10000,scattered clouds,5.52,14.88,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,school175,School 175,2812756,43.19957,76.85428,37,37,1020,1020,0.0,0.0,0.0,0.0,4.25,8.28,1.28,106.93,72.18,0.36,1.87,13.07,2,34.35,32.15,18,1010,4.4,351,45,10000,scattered clouds,5.52,11.02,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,school77,School 77,2812751,43.21846,76.94964,51,66,1352,1044,45.45,2318.2,22.7,278.2,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,34.15,31.7,14,1010,2,30,37,10000,scattered clouds,7.59,14.32,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,school137,School 137,2812563,43.31676,76.91084,17,24,606,429,58.33,991.7,29.2,119.0,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.77,33.26,14,1008,2,30,23,10000,few clouds,7.94,9.07,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,school192,School 192,2812775,43.17203,76.85234,38,38,994,994,0.0,0.0,0.0,0.0,4.25,8.28,1.28,106.93,72.18,0.36,1.87,13.07,2,33.38,31.4,21,1011,4.12,350,49,10000,scattered clouds,5.52,13.87,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,ippodrom,Ippodrom,3124030,43.30778,76.92324,34,40,1627,1383,30.0,1020.0,15.0,122.4,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.77,33.26,14,1008,2,30,26,10000,scattered clouds,7.17,9.8,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,ekopost,EkoPost,2812576,43.24966,76.8056,46,46,259,259,0.0,0.0,0.0,0.0,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.42,32.99,15,1009,4.82,352,39,10000,scattered clouds,6.34,4.67,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,kotelnikova,Kotelnikova St.,2812792,43.3104,76.94217,33,36,2175,1994,16.67,550.0,8.3,66.0,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.77,33.26,14,1008,2,30,22,10000,few clouds,6.8,11.36,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,hospital7,Hospital-7,2812726,43.23396,76.80013,53,53,44,44,0.0,0.0,0.0,0.0,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.33,33.08,17,1009,4.52,352,43,10000,scattered clouds,6.34,6.43,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:35:08+00:00,20260815T113508Z,school187,School 187,2812690,43.18579,76.82848,31,41,783,592,48.78,1512.2,24.4,181.5,4.25,8.28,1.28,106.93,72.18,0.36,1.87,13.07,2,34.39,32.48,21,1011,4,351,50,10000,scattered clouds,6.86,11.94,0,1,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:51:15+00:00,20260815T115115Z,chp,CHP (TETs-2 area),2812561,43.29161,76.80437,31,35,978,866,22.86,708.6,11.4,85.0,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.44,32.87,13,1008,5.5,352,33,10000,scattered clouds,6.97,0.0,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:51:15+00:00,20260815T115115Z,shamiyevast,Shamiyeva St.,2812649,43.28323,76.92753,45,55,938,768,36.36,1636.4,18.2,196.4,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.58,33,13,1009,3,30,30,10000,scattered clouds,7.34,10.02,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:51:15+00:00,20260815T115115Z,almaty_ref,Almaty (reference),8876,43.25285,76.93118,27,34,1788,1420,41.18,1111.8,20.6,133.4,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.21,32.65,13,1009,3,30,34,10000,scattered clouds,7.47,11.15,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:51:15+00:00,20260815T115115Z,school169,169 School,2812691,43.29713,76.8611,34,43,1038,821,41.86,1423.3,20.9,170.8,4.73,10.64,1.28,108.48,77.43,0.39,1.97,13.88,2,35.63,33.05,13,1008,3,30,30,10000,scattered clouds,7.49,4.64,0,0,tomtom,openweathermap+waqi,openweathermap
2026-08-15T11:51:15+00:00,20260815T115115Z,school190,School 190,2812753,43.15476,76.8992,38,38,994,994,0.0,0.0,0.0,0.0,4.25,8.28,1.28,106.93,72.18,0.36,1.87,13.07,2,32.58,30.75,23,1012,3.98,350,53,10000,broken clouds,5.52,17.07,0,1,tomtom,openweathermap+waqi,openweathermap
